Year,Date_Temp,Date,State,Region,Place,Name,Line Check,Latitude,Longitude
2020.0,28/11,28/11/2020,Kedah,KUALA MUDA,Taman Ria (Simpang Empat Lampu Isyarat Petronas),"Taman Ria (Simpang Empat Lampu Isyarat Petronas), KUALA MUDA, Kedah",1,,
2020.0,28/11,28/11/2020,Kedah,KUALA MUDA,Depan Petronas Bandar Sri Mutiara,"Depan Petronas Bandar Sri Mutiara, KUALA MUDA, Kedah",1,,
2020.0,28/11,28/11/2020,Kedah,KUALA MUDA,Taman Songket,"Taman Songket, KUALA MUDA, Kedah",1,5.6291558,100.5289114
2020.0,28/11,28/11/2020,Kedah,KUALA MUDA,Taman Sutera Idaman,"Taman Sutera Idaman, KUALA MUDA, Kedah",1,5.635729550000001,100.53451491866542
2020.0,28/11,28/11/2020,Kedah,KUALA MUDA,Depan Metro (Bawah jambatan),"Depan Metro (Bawah jambatan), KUALA MUDA, Kedah",1,,
2020.0,28/11,28/11/2020,Kedah,KUALA MUDA,Jalan Padang Temusu,"Jalan Padang Temusu, KUALA MUDA, Kedah",1,5.6052618,100.4719505
2020.0,28/11,28/11/2020,Kedah,KUALA MUDA,Kampung Raja,"Kampung Raja, KUALA MUDA, Kedah",1,5.6332658,100.5006467
2020.0,28/11,28/11/2020,Kedah,KUALA MUDA,Kampung Huda,"Kampung Huda, KUALA MUDA, Kedah",1,,
2020.0,28/11,28/11/2020,Kedah,KUALA MUDA,Taman Berlian,"Taman Berlian, KUALA MUDA, Kedah",1,5.6449479,100.5073699
2020.0,28/11,28/11/2020,Kedah,KUALA MUDA,Hill Park (Lampu isyarat BPJ),"Hill Park (Lampu isyarat BPJ), KUALA MUDA, Kedah",1,,
2020.0,28/11,28/11/2020,Kedah,KUALA MUDA,Kg Hj Wahab,"Kg Hj Wahab, KUALA MUDA, Kedah",1,5.6052686,100.4663408
2020.0,28/11,28/11/2020,Kedah,KUALA MUDA,Kg. Bukit Sera,"Kg. Bukit Sera, KUALA MUDA, Kedah",1,,
2020.0,28/11,28/11/2020,Kedah,KUALA MUDA,Kg. Bukit Belah,"Kg. Bukit Belah, KUALA MUDA, Kedah",1,,
2020.0,28/11,28/11/2020,Kedah,KUALA MUDA,Kg. Bukit Belah,"Kg. Bukit Belah, KUALA MUDA, Kedah",1,,
2020.0,28/11,28/11/2020,Kedah,KUALA MUDA,Kg. Watt Siam,"Kg. Watt Siam, KUALA MUDA, Kedah",1,,
2020.0,28/11,28/11/2020,Kedah,KUALA MUDA,Taman Keranji,"Taman Keranji, KUALA MUDA, Kedah",1,,
2020.0,28/11,28/11/2020,Kedah,KUALA MUDA,"Taman Nuri, Sungai Air Mendidih","Taman Nuri, Sungai Air Mendidih, KUALA MUDA, Kedah",1,,
2020.0,28/11,28/11/2020,Kedah,BANDAR BAHARU,"Kg.Lombong A, Serdang Bt. 16","Kg.Lombong A, Serdang Bt. 16, BANDAR BAHARU, Kedah",1,,
2020.0,28/11,28/11/2020,Kedah,BANDAR BAHARU,Kg. Sg. Punti,"Kg. Sg. Punti, BANDAR BAHARU, Kedah",1,5.2451514,100.6018669
2020.0,28/11,28/11/2020,Kedah,BANDAR BAHARU,Kg. Tengah,"Kg. Tengah, BANDAR BAHARU, Kedah",1,5.210897,100.6131888
2020.0,28/11,28/11/2020,Kedah,BANDAR BAHARU,Kg. Bukit Buluh,"Kg. Bukit Buluh, BANDAR BAHARU, Kedah",1,,
2020.0,28/11,28/11/2020,Kedah,BANDAR BAHARU,Jalan Kulim-Serdang,"Jalan Kulim-Serdang, BANDAR BAHARU, Kedah",1,,
2020.0,28/11,28/11/2020,Kedah,KULIM,Kg. Manggis,"Kg. Manggis, KULIM, Kedah",1,5.3909057,100.5687487
2020.0,28/11,28/11/2020,Kedah,KULIM,Kg. Padang Meha,"Kg. Padang Meha, KULIM, Kedah",1,5.5031139,100.59401290370954
2020.0,28/11,28/11/2020,Kedah,KULIM,Kg. Baru. Sg. Kob,"Kg. Baru. Sg. Kob, KULIM, Kedah",1,,
2020.0,28/11,28/11/2020,Kedah,KULIM,Kg. Sg. Kob,"Kg. Sg. Kob, KULIM, Kedah",1,5.427255,100.644638
2020.0,28/11,28/11/2020,Kedah,KULIM,Kg Banggol Penyengat,"Kg Banggol Penyengat, KULIM, Kedah",1,,
2020.0,28/11,28/11/2020,Kedah,KULIM,Kg.Padang Limau,"Kg.Padang Limau, KULIM, Kedah",1,,
2020.0,28/11,28/11/2020,Kedah,KULIM,Jalan Taman Serai Wangi,"Jalan Taman Serai Wangi, KULIM, Kedah",1,5.5220374,100.5344542
2020.0,28/11,28/11/2020,Kedah,KULIM,Kg Nagalilit,"Kg Nagalilit, KULIM, Kedah",1,,
2020.0,28/11,28/11/2020,Kedah,KULIM,Kg Sungai Seluang Bawah,"Kg Sungai Seluang Bawah, KULIM, Kedah",1,,
2020.0,28/11,28/11/2020,Kedah,KULIM,Kg Paya Serdang,"Kg Paya Serdang, KULIM, Kedah",1,5.4448723,100.5702442
2020.0,28/11,28/11/2020,Kedah,KULIM,Kg Siam,"Kg Siam, KULIM, Kedah",1,5.4322429,100.5532372
2020.0,28/11,28/11/2020,Kedah,KULIM,Kg Paya Selak,"Kg Paya Selak, KULIM, Kedah",1,,
2020.0,28/11,28/11/2020,Kedah,KULIM,Kampung Kobis,"Kampung Kobis, KULIM, Kedah",1,,
2020.0,28/11,28/11/2020,Kedah,KULIM,Taman Kucai,"Taman Kucai, KULIM, Kedah",1,,
2020.0,28/11,28/11/2020,Kedah,KULIM,Taman Tiram,"Taman Tiram, KULIM, Kedah",1,,
2020.0,28/11,28/11/2020,Kedah,KULIM,Kg Padang Cina,"Kg Padang Cina, KULIM, Kedah",1,5.4379879,100.5816592
2020.0,28/11,28/11/2020,Kedah,KULIM,Kg Balik Bukit,"Kg Balik Bukit, KULIM, Kedah",1,,
2020.0,28/11,28/11/2020,Kedah,KULIM,Kg Bukit Sarang Ayam,"Kg Bukit Sarang Ayam, KULIM, Kedah",1,5.456389,100.5707418
2020.0,28/11,28/11/2020,Kedah,KULIM,Taman Sang Kancil,"Taman Sang Kancil, KULIM, Kedah",1,5.4249355,100.5360469
2020.0,28/11,28/11/2020,Kedah,KULIM,Jalan Kulim-Mahang,"Jalan Kulim-Mahang, KULIM, Kedah",1,5.3369521,100.7411486
2020.0,28/11,28/11/2020,Kedah,KULIM,Hospital Kulim,"Hospital Kulim, KULIM, Kedah",1,5.390833,100.57368797422478
2020.0,28/11,28/11/2020,Kedah,KULIM,Taman Seri Kulim,"Taman Seri Kulim, KULIM, Kedah",1,5.3657018,100.5298504
2020.0,28/11,28/11/2020,Kedah,KULIM,Sekolah Menengah Agama Tarbiah Diniah,"Sekolah Menengah Agama Tarbiah Diniah, KULIM, Kedah",1,,
2020.0,28/11,28/11/2020,Kedah,KULIM,Sekolah Rendah Kebangsaan Kulim,"Sekolah Rendah Kebangsaan Kulim, KULIM, Kedah",1,,
2020.0,28/11,28/11/2020,Kedah,KULIM,Sekolah Rendah Jenis Kebangsaan (T) Kulim,"Sekolah Rendah Jenis Kebangsaan (T) Kulim, KULIM, Kedah",1,,
2020.0,28/11,28/11/2020,Kedah,KULIM,Taman Berlian,"Taman Berlian, KULIM, Kedah",1,5.3572342,100.5438888
2020.0,28/11,28/11/2020,Kedah,KULIM,Taman Anggerik,"Taman Anggerik, KULIM, Kedah",1,,
2020.0,28/11,28/11/2020,Kedah,KULIM,Kg Air Merah,"Kg Air Merah, KULIM, Kedah",1,,
2020.0,28/11,28/11/2020,Kedah,KULIM,"Kg Batu 6, Lunas","Kg Batu 6, Lunas, KULIM, Kedah",1,,
2020.0,12/12,12/12/2020,Kedah,PENDANG,"Tmn. Teratai, Pekan Pendang","Tmn. Teratai, Pekan Pendang, PENDANG, Kedah",1,,
2020.0,12/12,12/12/2020,Kedah,PENDANG,"Kg. Tok Besah,Pekan Pendang","Kg. Tok Besah,Pekan Pendang, PENDANG, Kedah",1,,
2020.0,12/12,12/12/2020,Kedah,PENDANG,Suria Elektrik (Bangunan UMNO Pendang),"Suria Elektrik (Bangunan UMNO Pendang), PENDANG, Kedah",1,,
2020.0,12/12,12/12/2020,Kedah,PENDANG,Kg Charok Kudong,"Kg Charok Kudong, PENDANG, Kedah",1,,
2020.0,12/12,12/12/2020,Kedah,KUALA MUDA,Taman Sutera Idaman,"Taman Sutera Idaman, KUALA MUDA, Kedah",1,5.635729550000001,100.53451491866542
2020.0,12/12,12/12/2020,Kedah,KUALA MUDA,Taman Batik (Jalan Lencongan Timur),"Taman Batik (Jalan Lencongan Timur), KUALA MUDA, Kedah",1,,
2020.0,12/12,12/12/2020,Kedah,KUALA MUDA,Kg Haji Wahab,"Kg Haji Wahab, KUALA MUDA, Kedah",1,5.6052686,100.4663408
2020.0,12/12,12/12/2020,Kedah,KUALA MUDA,Taman Kenari,"Taman Kenari, KUALA MUDA, Kedah",1,5.6408381,100.5041917
2020.0,12/12,12/12/2020,Kedah,KUALA MUDA,Kampung Bkt Belah,"Kampung Bkt Belah, KUALA MUDA, Kedah",1,,
2020.0,12/12,12/12/2020,Kedah,KUALA MUDA,Kg Wat Siam,"Kg Wat Siam, KUALA MUDA, Kedah",1,,
2020.0,12/12,12/12/2020,Kedah,KUALA MUDA,Taman Seruling,"Taman Seruling, KUALA MUDA, Kedah",1,5.6404498499999995,100.515196316422
2020.0,12/12,12/12/2020,Kedah,YAN,Taman Desa Aman 1,"Taman Desa Aman 1, YAN, Kedah",1,5.8561437,100.4671866
2020.0,12/12,12/12/2020,Kedah,BALING,"Kg Pokok Sena,Baling","Kg Pokok Sena,Baling, BALING, Kedah",1,,
2020.0,12/12,12/12/2020,Kedah,BALING,"Teluk Pendiat, Baling","Teluk Pendiat, Baling, BALING, Kedah",1,,
2020.0,12/12,12/12/2020,Kedah,BALING,"Kg. Tualang, Pulai","Kg. Tualang, Pulai, BALING, Kedah",1,,
2020.0,12/12,12/12/2020,Kedah,BALING,"Kg Sera, Pulai","Kg Sera, Pulai, BALING, Kedah",1,,
2020.0,12/12,12/12/2020,Kedah,BALING,"Kg. Lanai, Pulai","Kg. Lanai, Pulai, BALING, Kedah",1,,
2020.0,12/12,12/12/2020,Kedah,BALING,"Kg.Gua Tinggi,Teloi Kanan","Kg.Gua Tinggi,Teloi Kanan, BALING, Kedah",1,,
2020.0,12/12,12/12/2020,Kedah,BALING,"Kg. Bendang Sera, Baling","Kg. Bendang Sera, Baling, BALING, Kedah",1,,
2020.0,12/12,12/12/2020,Kedah,BALING,"Teluk Teduri,Pulai","Teluk Teduri,Pulai, BALING, Kedah",1,,
2020.0,12/12,12/12/2020,Kedah,BALING,Kg. Padang Che Mas,"Kg. Padang Che Mas, BALING, Kedah",1,5.6816209,100.8943171
2020.0,12/12,12/12/2020,Kedah,BALING,Kg.Charok Sikin,"Kg.Charok Sikin, BALING, Kedah",1,,
2020.0,12/12,12/12/2020,Kedah,BALING,"Kg. Gabus, Pulai","Kg. Gabus, Pulai, BALING, Kedah",1,,
2020.0,18/12,18/12/2020,Kedah,BALING,Kg Batu 60,"Kg Batu 60, BALING, Kedah",1,5.5882775,100.7400262
2020.0,18/12,18/12/2020,Kedah,BALING,Kg Sri Ketengga,"Kg Sri Ketengga, BALING, Kedah",1,,
2020.0,18/12,18/12/2020,Kedah,BALING,Kg Bukit Sebelah,"Kg Bukit Sebelah, BALING, Kedah",1,,
2020.0,18/12,18/12/2020,Kedah,BALING,Kg Baharu,"Kg Baharu, BALING, Kedah",1,,
2020.0,18/12,18/12/2020,Kedah,BALING,Kg Siput,"Kg Siput, BALING, Kedah",1,,
2020.0,18/12,18/12/2020,Kedah,BALING,Kg Chenerai,"Kg Chenerai, BALING, Kedah",1,5.6345427,100.8178532
2020.0,18/12,18/12/2020,Kedah,BALING,Kg Charok Sutung,"Kg Charok Sutung, BALING, Kedah",1,,
2020.0,20/12,20/12/2020,Kedah,KUALA MUDA,Kg Haji Wahab,"Kg Haji Wahab, KUALA MUDA, Kedah",1,5.6052686,100.4663408
2020.0,20/12,20/12/2020,Kedah,KUALA MUDA,Kampung Bkt Belah,"Kampung Bkt Belah, KUALA MUDA, Kedah",1,,
2020.0,20/12,20/12/2020,Kedah,KUALA MUDA,Kampung Sg Pasir Kecil,"Kampung Sg Pasir Kecil, KUALA MUDA, Kedah",1,,
2020.0,26/12,26/12/2020,Kedah,BALING,Kampung Bukit Sebelah,"Kampung Bukit Sebelah, BALING, Kedah",1,,
2020.0,26/12,26/12/2020,Kedah,BALING,Kampung Baru,"Kampung Baru, BALING, Kedah",1,5.6914911,100.8749628
2020.0,26/12,26/12/2020,Kedah,BALING,Kampung Siput,"Kampung Siput, BALING, Kedah",1,,
2020.0,26/12,26/12/2020,Kedah,BALING,Kampung Chenerai,"Kampung Chenerai, BALING, Kedah",1,5.6345427,100.8178532
2020.0,26/12,26/12/2020,Kedah,BALING,Kampung Tanjung Langsat,"Kampung Tanjung Langsat, BALING, Kedah",1,,
2020.0,26/12,26/12/2020,Kedah,BALING,Kampung Bukit Ketil,"Kampung Bukit Ketil, BALING, Kedah",1,5.8492986,100.9063957
2020.0,26/12,26/12/2020,Kedah,KUBANG PASU,Kampung Malau (Belakang Taman Belimbing),"Kampung Malau (Belakang Taman Belimbing), KUBANG PASU, Kedah",1,,
2020.0,26/12,26/12/2020,Kedah,KUBANG PASU,Kampung Manggoi (Berhampiran Tapak PPAM),"Kampung Manggoi (Berhampiran Tapak PPAM), KUBANG PASU, Kedah",1,,
2020.0,26/12,26/12/2020,Kedah,LANGKAWI,Kg. Belibis,"Kg. Belibis, LANGKAWI, Kedah",1,,
2020.0,10/5,10/5/2020,Kelantan,GUA MUSANG,Kg Tanah Putih,"Kg Tanah Putih, GUA MUSANG, Kelantan",1,,
2020.0,26/5,26/5/2020,Kelantan,KOTA BHARU,"Kok Lanas, Hadapan McDonald","Kok Lanas, Hadapan McDonald, KOTA BHARU, Kelantan",1,,
2020.0,11/7,11/7/2020,Kelantan,GUA MUSANG,"Kg Batu Papan, Gua Madu","Kg Batu Papan, Gua Madu, GUA MUSANG, Kelantan",1,,
2020.0,11/7,11/7/2020,Kelantan,GUA MUSANG,Kg Baru Bandar Lama,"Kg Baru Bandar Lama, GUA MUSANG, Kelantan",1,,
2020.0,11/7,11/7/2020,Kelantan,GUA MUSANG,Perumahan MGH Bandar Baru,"Perumahan MGH Bandar Baru, GUA MUSANG, Kelantan",1,,
2020.0,11/7,11/7/2020,Kelantan,GUA MUSANG,Kg Sg Kepa,"Kg Sg Kepa, GUA MUSANG, Kelantan",1,,
2020.0,11/7,11/7/2020,Kelantan,GUA MUSANG,PPMS Chin Teck,"PPMS Chin Teck, GUA MUSANG, Kelantan",1,,
2020.0,11/7,11/7/2020,Kelantan,GUA MUSANG,Kg Kerinting,"Kg Kerinting, GUA MUSANG, Kelantan",1,,
2020.0,11/7,11/7/2020,Kelantan,GUA MUSANG,Kg Kolam Mas,"Kg Kolam Mas, GUA MUSANG, Kelantan",1,,
2020.0,11/7,11/7/2020,Kelantan,GUA MUSANG,Kg Tanah Putih,"Kg Tanah Putih, GUA MUSANG, Kelantan",1,,
2020.0,8/10,8/10/2020,Kelantan,PASIR MAS,Kg Pulai,"Kg Pulai, PASIR MAS, Kelantan",1,,
2020.0,8/10,8/10/2020,Kelantan,PASIR MAS,Kg. Pengkalan Telok,"Kg. Pengkalan Telok, PASIR MAS, Kelantan",1,,
2020.0,8/10,8/10/2020,Kelantan,PASIR MAS,Bendang Bakat 2A & 2K,"Bendang Bakat 2A & 2K, PASIR MAS, Kelantan",1,,
2020.0,8/10,8/10/2020,Kelantan,PASIR MAS,Bendang Tok Derpah,"Bendang Tok Derpah, PASIR MAS, Kelantan",1,,
2020.0,8/10,8/10/2020,Kelantan,PASIR MAS,Kg Luar,"Kg Luar, PASIR MAS, Kelantan",1,,
2020.0,8/10,8/10/2020,Kelantan,PASIR MAS,Kg Tersang,"Kg Tersang, PASIR MAS, Kelantan",1,,
2020.0,24/11,24/11/2020,Kelantan,KUALA KRAI,Kg. Chucuh Puteri A,"Kg. Chucuh Puteri A, KUALA KRAI, Kelantan",1,,
2020.0,24/11,24/11/2020,Kelantan,KUALA KRAI,Kg. Bukit Sireh,"Kg. Bukit Sireh, KUALA KRAI, Kelantan",1,,
2020.0,24/11,24/11/2020,Kelantan,KUALA KRAI,Kg Bedal,"Kg Bedal, KUALA KRAI, Kelantan",1,,
2020.0,24/11,24/11/2020,Kelantan,KUALA KRAI,Kg. Keroh Dalam,"Kg. Keroh Dalam, KUALA KRAI, Kelantan",1,,
2020.0,24/11,24/11/2020,Kelantan,KUALA KRAI,Kg. Chenulang,"Kg. Chenulang, KUALA KRAI, Kelantan",1,5.5833253,102.2666532
2020.0,24/11,24/11/2020,Kelantan,KUALA KRAI,Kg. Tanjong Kala,"Kg. Tanjong Kala, KUALA KRAI, Kelantan",1,,
2020.0,24/11,24/11/2020,Kelantan,KUALA KRAI,Kg. Kebun Pisang,"Kg. Kebun Pisang, KUALA KRAI, Kelantan",1,,
2020.0,24/11,24/11/2020,Kelantan,PASIR PUTEH,Kg. Saring,"Kg. Saring, PASIR PUTEH, Kelantan",1,,
2020.0,24/11,24/11/2020,Kelantan,PASIR PUTEH,Kg. Wakaf Bunut,"Kg. Wakaf Bunut, PASIR PUTEH, Kelantan",1,,
2020.0,24/11,24/11/2020,Kelantan,PASIR PUTEH,Kg. Panggong Tiga Daerah,"Kg. Panggong Tiga Daerah, PASIR PUTEH, Kelantan",1,,
2020.0,24/11,24/11/2020,Kelantan,PASIR PUTEH,"Kg. Kundor, Bukit Awang","Kg. Kundor, Bukit Awang, PASIR PUTEH, Kelantan",1,,
2020.0,24/11,24/11/2020,Kelantan,PASIR PUTEH,Bandar Pasir Puteh,"Bandar Pasir Puteh, PASIR PUTEH, Kelantan",1,,
2020.0,24/11,24/11/2020,Kelantan,PASIR PUTEH,Kg. Jerat Semata,"Kg. Jerat Semata, PASIR PUTEH, Kelantan",1,,
2020.0,24/11,24/11/2020,Kelantan,PASIR PUTEH,Kg. Kamil,"Kg. Kamil, PASIR PUTEH, Kelantan",1,5.8406571,102.3963162
2020.0,1/12,1/12/2020,Kelantan,PASIR MAS,Kg. Lanchang,"Kg. Lanchang, PASIR MAS, Kelantan",1,,
2020.0,1/12,1/12/2020,Kelantan,PASIR MAS,Kg. Tersang,"Kg. Tersang, PASIR MAS, Kelantan",1,,
2020.0,1/12,1/12/2020,Kelantan,PASIR MAS,Kg. Pengkalan Telok,"Kg. Pengkalan Telok, PASIR MAS, Kelantan",1,,
2020.0,1/12,1/12/2020,Kelantan,PASIR MAS,Kg. Jejawi,"Kg. Jejawi, PASIR MAS, Kelantan",1,,
2020.0,1/12,1/12/2020,Kelantan,PASIR MAS,Kg. Bongor,"Kg. Bongor, PASIR MAS, Kelantan",1,,
2020.0,1/12,1/12/2020,Kelantan,PASIR MAS,Kg. Bendang Nyior,"Kg. Bendang Nyior, PASIR MAS, Kelantan",1,,
2020.0,1/12,1/12/2020,Kelantan,PASIR MAS,Kg. Tok Derpah,"Kg. Tok Derpah, PASIR MAS, Kelantan",1,,
2020.0,1/12,1/12/2020,Kelantan,PASIR MAS,Kg. Lubok Teras,"Kg. Lubok Teras, PASIR MAS, Kelantan",1,,
2020.0,1/12,1/12/2020,Kelantan,PASIR MAS,Kg. Serongga,"Kg. Serongga, PASIR MAS, Kelantan",1,,
2020.0,1/12,1/12/2020,Kelantan,PASIR MAS,Kg. Seberang Merbau,"Kg. Seberang Merbau, PASIR MAS, Kelantan",1,,
2020.0,1/12,1/12/2020,Kelantan,PASIR MAS,Kg. Teresek,"Kg. Teresek, PASIR MAS, Kelantan",1,,
2020.0,1/12,1/12/2020,Kelantan,PASIR MAS,Kg. Pak Atoh,"Kg. Pak Atoh, PASIR MAS, Kelantan",1,,
2020.0,1/12,1/12/2020,Kelantan,PASIR MAS,Kg. Baru,"Kg. Baru, PASIR MAS, Kelantan",1,6.0997872,102.21235218399477
2020.0,1/12,1/12/2020,Kelantan,PASIR MAS,Jalan Kesban,"Jalan Kesban, PASIR MAS, Kelantan",1,,
2020.0,1/12,1/12/2020,Kelantan,PASIR MAS,Kg. Siput,"Kg. Siput, PASIR MAS, Kelantan",1,,
2020.0,1/12,1/12/2020,Kelantan,PASIR MAS,Kg. Kubang Pak Hitam,"Kg. Kubang Pak Hitam, PASIR MAS, Kelantan",1,,
2020.0,1/12,1/12/2020,Kelantan,PASIR MAS,Kg. Kubang Binjal,"Kg. Kubang Binjal, PASIR MAS, Kelantan",1,,
2020.0,1/12,1/12/2020,Kelantan,PASIR MAS,Kg. Tok Rusa,"Kg. Tok Rusa, PASIR MAS, Kelantan",1,,
2020.0,1/12,1/12/2020,Kelantan,PASIR MAS,Kg. Kalor,"Kg. Kalor, PASIR MAS, Kelantan",1,,
2020.0,1/12,1/12/2020,Kelantan,PASIR MAS,Kg.Banggol Sepuleh,"Kg.Banggol Sepuleh, PASIR MAS, Kelantan",1,,
2020.0,1/12,1/12/2020,Kelantan,PASIR MAS,Kg.Banggol Kong,"Kg.Banggol Kong, PASIR MAS, Kelantan",1,,
2020.0,1/12,1/12/2020,Kelantan,PASIR MAS,Kg. Tok Deh,"Kg. Tok Deh, PASIR MAS, Kelantan",1,,
2020.0,1/12,1/12/2020,Kelantan,PASIR MAS,Kg. Jeram Perdah,"Kg. Jeram Perdah, PASIR MAS, Kelantan",1,,
2020.0,1/12,1/12/2020,Kelantan,PASIR MAS,Kg. Bukit Lata,"Kg. Bukit Lata, PASIR MAS, Kelantan",1,,
2020.0,1/12,1/12/2020,Kelantan,PASIR MAS,Kg. Lubok Gong,"Kg. Lubok Gong, PASIR MAS, Kelantan",1,,
2020.0,3/12,3/12/2020,Kelantan,KOTA BHARU,Kg. Tiong,"Kg. Tiong, KOTA BHARU, Kelantan",1,6.0981861,102.2328216
2020.0,4/12,4/12/2020,Kelantan,KOTA BHARU,Kg. Padang Raja / Taman Sei Kulim,"Kg. Padang Raja / Taman Sei Kulim, KOTA BHARU, Kelantan",1,,
2020.0,17/12,17/12/2020,Kelantan,MACHANG,Kg. Sungai Mas,"Kg. Sungai Mas, MACHANG, Kelantan",1,5.7590946,102.2571265
2020.0,17/12,17/12/2020,Kelantan,MACHANG,Kg. Muka Bukit,"Kg. Muka Bukit, MACHANG, Kelantan",1,5.7586068,102.3066348
2020.0,17/12,17/12/2020,Kelantan,MACHANG,Kg. Belukar,"Kg. Belukar, MACHANG, Kelantan",1,,
2020.0,17/12,17/12/2020,Kelantan,MACHANG,Kg. Pulai Chondong,"Kg. Pulai Chondong, MACHANG, Kelantan",1,5.869167,102.186389
2020.0,17/12,17/12/2020,Kelantan,MACHANG,Jalan Kg. Awah Ke Mengketil,"Jalan Kg. Awah Ke Mengketil, MACHANG, Kelantan",1,,
2020.0,17/12,17/12/2020,Kelantan,MACHANG,Jalan Kg. Awah Ke Penegoh,"Jalan Kg. Awah Ke Penegoh, MACHANG, Kelantan",1,,
2020.0,17/12,17/12/2020,Kelantan,KUALA KRAI,Kg. Bukit Sireh,"Kg. Bukit Sireh, KUALA KRAI, Kelantan",1,,
2020.0,17/12,17/12/2020,Kelantan,KUALA KRAI,Kg Bedal,"Kg Bedal, KUALA KRAI, Kelantan",1,,
2020.0,17/12,17/12/2020,Kelantan,KUALA KRAI,Kg.Chenulang,"Kg.Chenulang, KUALA KRAI, Kelantan",1,5.5833253,102.2666532
2020.0,17/12,17/12/2020,Kelantan,KUALA KRAI,Kg Kebun Pisang,"Kg Kebun Pisang, KUALA KRAI, Kelantan",1,,
2020.0,17/12,17/12/2020,Kelantan,KUALA KRAI,Pasir Jering,"Pasir Jering, KUALA KRAI, Kelantan",1,,
2020.0,17/12,17/12/2020,Kelantan,KUALA KRAI,Kuala Pertang,"Kuala Pertang, KUALA KRAI, Kelantan",1,,
2020.0,17/12,17/12/2020,Kelantan,KUALA KRAI,Kg Tanjung Kala,"Kg Tanjung Kala, KUALA KRAI, Kelantan",1,,
2020.0,17/12,17/12/2020,Kelantan,KUALA KRAI,Sg Tasan,"Sg Tasan, KUALA KRAI, Kelantan",1,,
2020.0,17/12,17/12/2020,Kelantan,KUALA KRAI,Ulu Manah,"Ulu Manah, KUALA KRAI, Kelantan",1,,
2020.0,17/12,17/12/2020,Kelantan,KUALA KRAI,Kg. Ngangoh,"Kg. Ngangoh, KUALA KRAI, Kelantan",1,,
2020.0,18/12,18/12/2020,Kelantan,KUALA KRAI,Kg. Guchil,"Kg. Guchil, KUALA KRAI, Kelantan",1,,
2020.0,18/12,18/12/2020,Kelantan,KUALA KRAI,Kg Sg Durian,"Kg Sg Durian, KUALA KRAI, Kelantan",1,,
2020.0,18/12,18/12/2020,Kelantan,KUALA KRAI,Kg Sedek,"Kg Sedek, KUALA KRAI, Kelantan",1,,
2020.0,18/12,18/12/2020,Kelantan,KUALA KRAI,Kg Sg Embak,"Kg Sg Embak, KUALA KRAI, Kelantan",1,,
2020.0,18/12,18/12/2020,Kelantan,KUALA KRAI,Kg Enggong,"Kg Enggong, KUALA KRAI, Kelantan",1,,
2020.0,18/12,18/12/2020,Kelantan,KUALA KRAI,Kg. Mesek,"Kg. Mesek, KUALA KRAI, Kelantan",1,,
2020.0,2/12,2/12/2020,Kelantan,PASIR MAS,Kg. Lanchang,"Kg. Lanchang, PASIR MAS, Kelantan",1,,
2020.0,2/12,2/12/2020,Kelantan,PASIR MAS,Kg. Tersang,"Kg. Tersang, PASIR MAS, Kelantan",1,,
2020.0,2/12,2/12/2020,Kelantan,PASIR MAS,Kg. Pengkalan Telok,"Kg. Pengkalan Telok, PASIR MAS, Kelantan",1,,
2020.0,2/12,2/12/2020,Kelantan,PASIR MAS,Kg. Jejawi,"Kg. Jejawi, PASIR MAS, Kelantan",1,,
2020.0,2/12,2/12/2020,Kelantan,PASIR MAS,Kg. Bongor,"Kg. Bongor, PASIR MAS, Kelantan",1,,
2020.0,2/12,2/12/2020,Kelantan,PASIR MAS,Kg. Bendang Nyior,"Kg. Bendang Nyior, PASIR MAS, Kelantan",1,,
2020.0,2/12,2/12/2020,Kelantan,PASIR MAS,Kg. Tok Derpah,"Kg. Tok Derpah, PASIR MAS, Kelantan",1,,
2020.0,2/12,2/12/2020,Kelantan,PASIR MAS,Kg. Lubok Teras,"Kg. Lubok Teras, PASIR MAS, Kelantan",1,,
2020.0,2/12,2/12/2020,Kelantan,PASIR MAS,Kg. Seberang Merbau,"Kg. Seberang Merbau, PASIR MAS, Kelantan",1,,
2020.0,2/12,2/12/2020,Kelantan,PASIR MAS,Kg. Teresek,"Kg. Teresek, PASIR MAS, Kelantan",1,,
2020.0,2/12,2/12/2020,Kelantan,PASIR MAS,Kg. Pak Atoh,"Kg. Pak Atoh, PASIR MAS, Kelantan",1,,
2020.0,2/12,2/12/2020,Kelantan,PASIR MAS,Jalan Kesban,"Jalan Kesban, PASIR MAS, Kelantan",1,,
2020.0,2/12,2/12/2020,Kelantan,PASIR MAS,Kg. Kubang Pak Hitam,"Kg. Kubang Pak Hitam, PASIR MAS, Kelantan",1,,
2020.0,2/12,2/12/2020,Kelantan,PASIR MAS,Kg. Kubang Binjal,"Kg. Kubang Binjal, PASIR MAS, Kelantan",1,,
2020.0,2/12,2/12/2020,Kelantan,PASIR MAS,Kg. Tok Rusa,"Kg. Tok Rusa, PASIR MAS, Kelantan",1,,
2020.0,2/12,2/12/2020,Kelantan,PASIR MAS,Kg. Kalor,"Kg. Kalor, PASIR MAS, Kelantan",1,,
2020.0,2/12,2/12/2020,Kelantan,PASIR MAS,Kg.Banggol Kong,"Kg.Banggol Kong, PASIR MAS, Kelantan",1,,
